source,target,weight,source_name,target_name
01fHZAunJfjbCKuPLCWLe0,2bTc3K73JiJxOmqtRBeFIX,1,Fredrik Borch Olsen,Marcus Arnbekk
01fHZAunJfjbCKuPLCWLe0,3lgjtTSD2B27uDQcb6td5i,1,Fredrik Borch Olsen,Kristoffer Chaka Bwanausi-Tømmerbakke
01fHZAunJfjbCKuPLCWLe0,46ux0YNMrNEVImq2Rd81r7,1,Fredrik Borch Olsen,Øyving Sauvik
01fHZAunJfjbCKuPLCWLe0,4T0F9GXrzlwVrLhA8igDay,1,Fredrik Borch Olsen,Gunnar Grever
01fHZAunJfjbCKuPLCWLe0,4VQDwdq1O65zVtouuHhPhg,1,Fredrik Borch Olsen,Emma Bertilsson
01fHZAunJfjbCKuPLCWLe0,4knXw2Bu9Vik7eBIvp7WNn,1,Fredrik Borch Olsen,Alok Achkar Peres Petrillo
01fHZAunJfjbCKuPLCWLe0,550vFano3YfCVTpErLaFDh,1,Fredrik Borch Olsen,Mats Lie Skåre
01fHZAunJfjbCKuPLCWLe0,5prGSBywSwV990HgYkgOEL,1,Fredrik Borch Olsen,OHYES
01fKeIaZbwXRgIm9iwItrS,6d25s9Hp48VeIVN9XORg0m,1,Berenice Azambuja,Gildo Campos
01fz18yd7TE7WazwujZnHo,0Qtf2s2Ix48i5XLibtgFTs,6,Ronald LaTour,Kendrick Duckworth
01fz18yd7TE7WazwujZnHo,0xylpZWt9Ah1SZpOKeTPXN,6,Ronald LaTour,Brock Korsan
01fz18yd7TE7WazwujZnHo,1IhQdy3TpKoaPO3MCivRmC,6,Ronald LaTour,Jacques Webster
01fz18yd7TE7WazwujZnHo,1exiCj6wqOHkUf2BCHPhWz,6,Ronald LaTour,Tim Gomringer
01fz18yd7TE7WazwujZnHo,4NwPTAnlTCbuYbuz1jztAJ,6,Ronald LaTour,Daveon Jackson
01fz18yd7TE7WazwujZnHo,6OSNBgsPFr5tJdGS5sr4iV,6,Ronald LaTour,Kevin Gomringer
01hGeRsL6WWmryJnGKBWa0,4VEgQwJgxwZKD2VyZe5f81,1,Steven Holt,Thomas Noonan
01hGeRsL6WWmryJnGKBWa0,7xit3T7EhNTFeEZ2RSRJV3,1,Steven Holt,Brock Lindow
01hOM4bYUnjKqM4JBjkFd5,3LIzJXj8fqUGusMD4aI8nb,1,Bebeto Di Sao Joao,Ary Do Cavaco
01hOM4bYUnjKqM4JBjkFd5,3ac1UBV3aHTPZ94T0PhfvS,1,Bebeto Di Sao Joao,Seba
01hmHjM13oF5WQrbQYgAgn,112Z20xLiiV8oB6L7hGwE4,2,Gavi,Lucas Nage
01hmHjM13oF5WQrbQYgAgn,6xYIkRmqYk6u2mDSfetr31,2,Gavi,Lorena Chaves
01kXwFqie4lF99ybEsnLNo,0Ux8TIfnB5Bevf80HKXtTu,1,Damien Leroy,Jacqueline Hucke
01kXwFqie4lF99ybEsnLNo,12DhSnbEz6uUfXCEYSCtXf,1,Damien Leroy,Allan Pineda
01kXwFqie4lF99ybEsnLNo,1KqWmC9YwrneUIZVRfwf3A,1,Damien Leroy,William Adams
01kXwFqie4lF99ybEsnLNo,3Ad8mti0yerkiFOlLwQFko,1,Damien Leroy,Jimmy Luis Gomez
01kXwFqie4lF99ybEsnLNo,3eQZHZfdoUUk5ZpjgnqQ8c,1,Damien Leroy,Emmanuel Herrera Batista
01kXwFqie4lF99ybEsnLNo,5KpeeYYVkE7XzrLbgkns4G,1,Damien Leroy,Denis Zet
01kXwFqie4lF99ybEsnLNo,73rKG9PlOR46yTmu2IqnSG,1,Damien Leroy,Jerry Ropero
01l2C0wix39T8UG8yo0HDj,0AWmd7ZSf4wYAWVsyywujl,4,ANGEL M. AVILES,Angel Gabriel Figueroa Negron
01l2C0wix39T8UG8yo0HDj,1hrxlhYUPHKAcL3ib6XLmG,4,ANGEL M. AVILES,XAVIER GOYTIA GONZALEZ
01l2C0wix39T8UG8yo0HDj,2MO3STM2KgDw9G6LowFUA2,4,ANGEL M. AVILES,Nelson Emmanuel Santos
01l2C0wix39T8UG8yo0HDj,4WPHN2rOwsENrrZc9KRDMe,4,ANGEL M. AVILES,Alejandro Robles
01l2C0wix39T8UG8yo0HDj,4smtHnJNWXwfscHwM0XvNB,4,ANGEL M. AVILES,Edwin Rosa Vázquez
01l2C0wix39T8UG8yo0HDj,5rbk9KW9Td9GjFpkFv0jnG,4,ANGEL M. AVILES,Mitchell Rafael Lopez Martino
01mY37kfQpySs6XqSRvnjh,2KNUpRu62gHqwwpA828tVM,1,Benício Poeta,Isaias Gomes Da Silva Jr.
01mY37kfQpySs6XqSRvnjh,5tKMQiKXxD9gTnR36ckCzy,1,Benício Poeta,Marcos Vinicius Carlos Alves
01mY37kfQpySs6XqSRvnjh,7ySCHYGeUTix2PXAnSnYFF,1,Benício Poeta,Marcos Vinicius Soares de Oliveira
01tIQBw0ECUYnnEtfShymW,4di6ZLJ6w6OJEcFONe9Ui3,1,Marcio Paiva,André Renato
01tIQBw0ECUYnnEtfShymW,5YzWPM513a183B3Wma5sLN,4,Marcio Paiva,Claumirzinho
01tIQBw0ECUYnnEtfShymW,6SqoDfsNCj1vFccPCNOL5j,1,Marcio Paiva,Luiz Cláudio Picolé
01tIQBw0ECUYnnEtfShymW,7lwrjVU0sgMYIjukl4RD2o,4,Marcio Paiva,Anderson Leonardo
01tVRtTIxHOEPOvbzEChxb,19zlpYuIJSGZTVd9UJAojr,1,Bernardo Crisotomo Pasquali,Rafael Dunajsky Mendes
01tVRtTIxHOEPOvbzEChxb,2ODDc09MBZbOh7ukCmwG40,1,Bernardo Crisotomo Pasquali,Bernardo Derviche Hey
01tVRtTIxHOEPOvbzEChxb,7Jb9NvRzTWtEVO6ORlcRnV,1,Bernardo Crisotomo Pasquali,Gabriel Dunajsky Mendes
01tVRtTIxHOEPOvbzEChxb,7uQXYLsgTG0Kl0ZtZyQsiD,1,Bernardo Crisotomo Pasquali,Gustavo Pimentel Karam
01vjxmYnzpLTWn0qmILSxu,4cIAhzSUm2kVOqipJR5hTd,1,Jeffrey Townes,Phillip James
01vjxmYnzpLTWn0qmILSxu,4q9YJsLfX0HBDT7kG24SCv,1,Jeffrey Townes,Willard C. Smith
01vjxmYnzpLTWn0qmILSxu,5GgQzZZmk1Hj6zbOLxc1wV,1,Jeffrey Townes,Shiah Coore
01vjxmYnzpLTWn0qmILSxu,7y9wSYcAHJfeqRABKVHyZQ,1,Jeffrey Townes,Sean Diedrick
01vtfBknsYRNUC89RM2hvY,0vd2xFFLdBbqNtIuX6kJad,1,Parrish Warrington,Henry Russell Walter
01vtfBknsYRNUC89RM2hvY,1QboudXTdKcNuIblGhyyrD,1,Parrish Warrington,Diederik van Elsas (of Trackside)
01vtfBknsYRNUC89RM2hvY,5WOedGxnA81idBhEPfRzgl,1,Parrish Warrington,Bonnie McKee
020b6Ci0CkV28PHkpCKw2J,17LTAgXpf7hlNAFWtTYMmw,1,Marcos Pessanha,Marcelo Valência
020b6Ci0CkV28PHkpCKw2J,2KF6CQR573umu03EDf0X5y,1,Marcos Pessanha,Evandro Bocão
020b6Ci0CkV28PHkpCKw2J,3qjFxlvAPMrT623xXpF8BJ,1,Marcos Pessanha,Paulinho
020b6Ci0CkV28PHkpCKw2J,6QfMO3Es4dTrfXWJ56tpam,1,Marcos Pessanha,Chico Lima
022nrY685rn9mmpElyuOKh,1YlZ7owAWHOYLLjuUqXx18,1,LaRissa Regina Rodrigues Silva,Felipe Nogueira Rocha
023bAuqSTeWtg9b4voU2UI,4nEvfWK3A8DDHla8xcz37H,1,Johnnatan Gomes Gomes,Watson Borges Cruz
026wHQkawlbAT7uZxcOa90,3Bzd784b3FPhzg7ooj02bu,1,B. de A. Soares,J. Ribeiro
026wHQkawlbAT7uZxcOa90,5VfKi2uYyP2DCi1JXQ2fX5,1,B. de A. Soares,Nelson Cavaquinho
0289SkqAn0iOohwm0pIHv3,0bz9hDpUbAw5JElgEiuIYZ,2,Pat Barrett,Matt Redman
0289SkqAn0iOohwm0pIHv3,1bv56110xRuPw0V8YaWiM5,2,Pat Barrett,Brett Younker
0289SkqAn0iOohwm0pIHv3,54P5WwDNRFfSzPEZ7p6Io1,2,Pat Barrett,Kirby Kaple
0289SkqAn0iOohwm0pIHv3,5c6jDK4C7mXfNcJMxctWWy,2,Pat Barrett,Karl Martin
02B2lRjOBMqn1gys67OzC6,35kfPWJfSPi1RHaaHHs5RE,1,Sam Gray,Nathan Nicholson
02B2lRjOBMqn1gys67OzC6,3nsWK7TrlMcIPSX4V4kVls,1,Sam Gray,Joe Taylor
02DT4hZP3x5EaqKe9pyS32,0b82BJLnXs4PtkfJHlUocV,3,Fi Ricardo,Gee Rocha
02DT4hZP3x5EaqKe9pyS32,2aimTInXI8IgnUeEwu25mB,2,Fi Ricardo,Di Ferrero
02DT4hZP3x5EaqKe9pyS32,3sM0hCDRfLefZ5dtfElI0N,1,Fi Ricardo,Dani Weksler
02DT4hZP3x5EaqKe9pyS32,5eVsSeR1IuQdsH9M2Xa1jr,1,Fi Ricardo,Yuri Nishida
02J49hNdNahFxE4g7l3pir,0X6dQsDsgOKUOpcKPFRgFi,1,Kedrick Cannady,Daryl McPherson
02J49hNdNahFxE4g7l3pir,2azpbTOpkfvphCbc4AZqFJ,1,Kedrick Cannady,Quavious Keyate Marshall
02J49hNdNahFxE4g7l3pir,5TXoHZvsmSU9QyHAvF0Hxp,2,Kedrick Cannady,Kiari Kendrell Cephus
02J49hNdNahFxE4g7l3pir,5tyq8CpMYB5t4m0il6pxM5,1,Kedrick Cannady,Kirsnick Khari Ball
02MGnE8miuIA6RpDdpk0oN,1GkiKu2FJFSBrXSL8wKFzy,3,Tina Weymouth,Jerry Harrison
02MGnE8miuIA6RpDdpk0oN,20vuBdFblWUo2FCOvUzusB,4,Tina Weymouth,David Byrne
02MGnE8miuIA6RpDdpk0oN,5RKVhqM42RSFBmTsLBRL1o,4,Tina Weymouth,Chris Frantz
02UPbFoGUtMQCsycbpHOe5,0EZnaswRWNoz3tceXgiJhL,1,Michael Wing,Saam Hagshenas
02UPbFoGUtMQCsycbpHOe5,206409Cqe4jI02pVaysvm9,1,Michael Wing,Robert Perlick-Molinari
02UPbFoGUtMQCsycbpHOe5,2BRs14rXeuOstdkXwqiCZN,1,Michael Wing,Louis Kha Nguyen
02UPbFoGUtMQCsycbpHOe5,3b12HC4XxvQR6jP8lHfSrU,1,Michael Wing,Jacob Cecil Carpenter
02UPqbAkLz3qniZGexaaww,04oC7InXeSPIIHQMeUTYdH,4,Lawrence Lord,Iqbal Sathi
02UPqbAkLz3qniZGexaaww,0iNeVBXCBqwrem8ZW2XWqz,1,Lawrence Lord,Alex Holland
02UPqbAkLz3qniZGexaaww,4hZpPWRhvxYpxxYu8XVNOz,3,Lawrence Lord,Robert Beighton
02UPqbAkLz3qniZGexaaww,5bQyVdaC5HIDW49HoTezzU,1,Lawrence Lord,James Walton
02UPqbAkLz3qniZGexaaww,5n9Go3Z2mVVrTpEEeNqa1b,3,Lawrence Lord,Rory Graham
02UPqbAkLz3qniZGexaaww,7lBnX2TIe8iSWvtfGUivxT,1,Lawrence Lord,Keith Thornton
02UdTpSPAoZMahFKgkEVBq,07Xahl4UTrlcOE7JYuUldA,2,Isaiah Tejada,Grace Tandon
02UdTpSPAoZMahFKgkEVBq,1thbOfXak53dM1Xabq3pmb,2,Isaiah Tejada,Delacey
02UdTpSPAoZMahFKgkEVBq,2HhV78WVjHqrHY0YyCIiak,2,Isaiah Tejada,Tobias Danielsson
02UdTpSPAoZMahFKgkEVBq,5Ja7XP4vt1aCY8m0bdDvoX,2,Isaiah Tejada,Samuel Denison Martin
02UdTpSPAoZMahFKgkEVBq,77ctfuhilqnNRO8AbTzPDE,2,Isaiah Tejada,Samuel Brandt
02XEJPEs3knVk5vlDS5Lis,1nYEfpVzC1C7GttfMDWlLO,1,Rafael E. Pabon Navedo,JOSHUA MENDEZ
02XEJPEs3knVk5vlDS5Lis,2aVS5mBGFsGJdsnj7kUC46,1,Rafael E. Pabon Navedo,PEDRO DAVID DALECCIO
02XEJPEs3knVk5vlDS5Lis,5AlYREcR1xait5dU9P7AJg,1,Rafael E. Pabon Navedo,Adrian Marshall
02XEJPEs3knVk5vlDS5Lis,7gdiWW7OQsXVTo9UNdNFBC,1,Rafael E. Pabon Navedo,Christian Daniel Mojica Blanco
02YjhjgIB4xGHnNRAqPC8l,7sXdMnZeR5MsLKToZKpR2c,1,Ernie Sheldon,Elmer Bernstein
02k6KJKwzkjqE2CUvqnQpV,1cQnUttVQTDf5RuIyHH3rE,1,Josh Dorr,Christopher Michael La Corte
02k6KJKwzkjqE2CUvqnQpV,5LRnMr5vawwTV9z0yiCXFA,1,Josh Dorr,Jason Gantt
02k6KJKwzkjqE2CUvqnQpV,6i0K1ipOZt2117LfIYjJLA,1,Josh Dorr,Jacob Davis
02qdytA8EUvsT49JOjgXha,5nGIkGyvUaIhr0zrnGc74t,1,Darllan Santos Carvalho de Jesus,Rafael Queiroz Santos
02vdR0APmv7kuQA2HUlA92,3CtGQ3zIoltHY9CYiuY7op,1,John Ryan,Jared Leto
02vdR0APmv7kuQA2HUlA92,6sa3Tk9jumQUIv9VBbH2x4,1,John Ryan,Julian Bunetta
02vdR0APmv7kuQA2HUlA92,79pO9JsfoyBEgcK5qt54ID,1,John Ryan,Ammar Malik
02vdR0APmv7kuQA2HUlA92,7DF49DeHlISUqZDE9zOVeF,1,John Ryan,J Kash
02zKrNyvhqx4ip9lYVXief,0YhlAFqhd3C5WYpPKdnECw,1,Per Olof Kalenius,B. Knight
02zKrNyvhqx4ip9lYVXief,2oN8xZfCmd0EMp1h3R0LBk,1,Per Olof Kalenius,Amir Chamdin
02zKrNyvhqx4ip9lYVXief,44EbFqsWdVKGSIVdLFImzB,1,Per Olof Kalenius,Rodrigo Pencheff
02zKrNyvhqx4ip9lYVXief,6MhTyDif1c31kj6rfxt8PY,1,Per Olof Kalenius,Jens Bjurman
030i9XOpIBx5cf3t81XJbJ,0H2JshxnxerRnvn2RCDJ65,1,Daniel Großmann,Florian Liewald
030i9XOpIBx5cf3t81XJbJ,1scoV4JdeeFtHktPRRJrlb,1,Daniel Großmann,Sebastian Moser
030i9XOpIBx5cf3t81XJbJ,4WTX1GMMlQEowqNtgCdj8P,1,Daniel Großmann,Peer Liening-Ewert
030i9XOpIBx5cf3t81XJbJ,6UJqHuhQ6mtHFcmb7LuSHf,2,Daniel Großmann,Matthias Mania
033NNjJMU6VXXqi2gLtKLS,4aTQMApVyjM0feTTy5vX3C,1,Bira Silva,Vitor de Souza
036MrTAEBz6FJYhJ3Z4Wkh,62Wvl715NWdDlqF4gXO4qB,3,Boghan Costa,Gustavo de Dalva
036ZVJJ4pXV8I18b3bEu3x,1jVODKEqlWT7wwlUrkTQwT,3,Jodi Marr Horovitz,John Merchant
036ZVJJ4pXV8I18b3bEu3x,6wu30XuGuGShZ8fcNdaIqz,3,Jodi Marr Horovitz,Dan Warner
039DBpdKRwVHW97hrnmjdL,0ii1SzN5kDpWZPooszCYdG,1,Honorio Herrero,Giuseppe Dati
039DBpdKRwVHW97hrnmjdL,0t60Qeygsszpwfvr5xyFJQ,1,Honorio Herrero,J. R. Flores
039DBpdKRwVHW97hrnmjdL,1QOmebWGB6FdFtW7Bo3F0W,1,Honorio Herrero,Gustavo Cerati
039DBpdKRwVHW97hrnmjdL,2IPx25FQzGhFA8FiPtFab4,1,Honorio Herrero,J. Lossada Calvo / D. Maroto R.
039DBpdKRwVHW97hrnmjdL,38DCnAQ5QAcMW9TSnsgYGt,1,Honorio Herrero,David Summers
039DBpdKRwVHW97hrnmjdL,4IV0sLaMj3z30QiPFhonSd,1,Honorio Herrero,Zeta Bosio
039DBpdKRwVHW97hrnmjdL,5ifd28dvQcwEOdfOOrufm2,1,Honorio Herrero,Consuelo Arango
039DBpdKRwVHW97hrnmjdL,5zUkQTyVZiOdonZj1SGMLK,1,Honorio Herrero,C A Difelisatti
03AddM82WVuav1GDxwT1XA,3G2PkiUjSl0HL55NJ13I72,1,Fabio Antonio Menezes,Alex Oliveira Santos
03AddM82WVuav1GDxwT1XA,59uzBufa8pVDYykdNdCh6v,1,Fabio Antonio Menezes,Leonardo Pedro cardoso
03AddM82WVuav1GDxwT1XA,6GcSNAgYpcJ8OU5USHMK4z,1,Fabio Antonio Menezes,Robson Gonçalves Martins
03AxcFYXcaepORjY6PTQth,0wDmlLLiCK5P7pXHkqi12Q,4,Doug Rasheed,Artis Ivey Jr
03AxcFYXcaepORjY6PTQth,24pQteENGAhaUYfwDLYpxI,6,Doug Rasheed,"Artis Ivey, Jr."
03AxcFYXcaepORjY6PTQth,3Wiye79AuZp6PMizcFEpuK,10,Doug Rasheed,Larry Sanders
03AxcFYXcaepORjY6PTQth,7guDJrEfX3qb6FEbdPA5qi,10,Doug Rasheed,Stevie Wonder
03DdNeAN7VLuE3rd1zyAZY,1xvCT2DwPjwDTrRrgOkD8c,1,Paulinho Da Aba,Cláudio Jorge
03DdNeAN7VLuE3rd1zyAZY,37WXg9TB81HbPY4ORPRQbB,1,Paulinho Da Aba,Dunga
03DdNeAN7VLuE3rd1zyAZY,65B6QN6R5Qy7ljFJSplYVH,1,Paulinho Da Aba,Agrião
03GgIP1y4oRwvvPAUv3e4A,04rmqfuvphhjOkUdWTuVMz,1,Neoci,Adilson Gavião
03GgIP1y4oRwvvPAUv3e4A,0JjdIg5WLYKkjjp7vufEzY,1,Neoci,Dida
03GgIP1y4oRwvvPAUv3e4A,0KL9i0rcvJOr0ibwNOSOYY,1,Neoci,Robson Guimarães
03GgIP1y4oRwvvPAUv3e4A,2cAooeeHKk2UvzUgIxpS0y,1,Neoci,Jorge Aragão
03GgIP1y4oRwvvPAUv3e4A,7LyARMk3hAIk9Ibwqg1uiX,1,Neoci,Sereno
03GruNQP8X25PCoWzdvIGZ,0YC192cP3KPCRWx8zr8MfZ,1,Klaus Badelt,Hans Zimmer
03GruNQP8X25PCoWzdvIGZ,6lNpNuTdRDT9Pq5qXeGTFC,1,Klaus Badelt,Geoffrey Zanelli
03KxpAnkFF0oO4lLxftQav,3W9BYinw3oHtWQjmZc6rjW,1,Marv Green,Aimee Mayo
03KxpAnkFF0oO4lLxftQav,4RXtYymR541klam6RjXJ0n,1,Marv Green,Chris Lindsey
03MZHhpcXChBg3p2P95noA,0DRz2sG1ln1cIS9xPo5Grq,1,Pedro Yuri,Sandy Vee
03MZHhpcXChBg3p2P95noA,1Cs0zKBU1kc0i8ypK3B9ai,1,Pedro Yuri,David Guetta
03MZHhpcXChBg3p2P95noA,21E3waRsmPlU7jZsS13rcj,1,Pedro Yuri,Ne-Yo
03MZHhpcXChBg3p2P95noA,39unIFnj3C60Q4FtYdS7fW,1,Pedro Yuri,Giorgio Tuinfort
03MZHhpcXChBg3p2P95noA,4qIMkg4DGhx5E5owLzmxx9,1,Pedro Yuri,Jean Claude
03MZHhpcXChBg3p2P95noA,6cl3PFmm4GKpBR8cdRnxNb,1,Pedro Yuri,Akon Akon
03SChpnF6MJnEfEq7kWRzU,191eEIenbTK9Hn0I1S3MH1,1,Pagom,Ronaldo Barcellos
03SChpnF6MJnEfEq7kWRzU,51yeZfSNTw6k85bX5HOTaE,1,Pagom,Chiquinho dos Santos
03SChpnF6MJnEfEq7kWRzU,5A4Lv00EgKF43kpsXe28fG,1,Pagom,Beto Corrêa
03cwCzIWQ8BRmXjGPDAL04,0LQoZQIV0mIs0y0XQb0Sw2,1,Cab Calloway,Chris Martin
03cwCzIWQ8BRmXjGPDAL04,0nUWYh9cy4xpxIwiWZmBff,1,Cab Calloway,Lawrence Kresone
03cwCzIWQ8BRmXjGPDAL04,1hgLE8IpkEjVuJ2WFqZUIe,1,Cab Calloway,JOSHUA ROBERT RAWLINGS
03cwCzIWQ8BRmXjGPDAL04,3ufVXwOvqhxqMgyzp39isc,1,Cab Calloway,Buster Harding
03cwCzIWQ8BRmXjGPDAL04,5IcbDjOAzd7If6NqYhAjFj,1,Cab Calloway,Ben Haggerty
03cwCzIWQ8BRmXjGPDAL04,7rCqPSe0vYm15WrGeI0GKD,1,Cab Calloway,Jack Palmer
03e4stYv5FMTOiwlM8itUd,0mdCzVfTKwcsy0Ldd6ePTT,1,Marta Fran Kauffman,Danny C. Wilde
03e4stYv5FMTOiwlM8itUd,0w1Z41ssjcMxKof5l0UAkJ,1,Marta Fran Kauffman,Michael Jay Skloff
03e4stYv5FMTOiwlM8itUd,1V3YKBnloFsuMU9vssZEyG,1,Marta Fran Kauffman,Allee Willis
03e4stYv5FMTOiwlM8itUd,4mVE0PT0iCmRYEWnpp6lSE,1,Marta Fran Kauffman,Philip Ronald Solem
03e4stYv5FMTOiwlM8itUd,5nZKIfrRc5J4q3aJBqUejP,1,Marta Fran Kauffman,David L. Crane
03fgFhmxLfEUIS3So6ADgG,5vJd5NrMBCyLseZAgMvvVO,1,Julián E. Ramos Carbia,Bryan Rafael Cancel Santiago
03fgFhmxLfEUIS3So6ADgG,6x72ECgObseJ4JNEPpBbus,1,Julián E. Ramos Carbia,Pedro David Daleccio Jr.
03hFWTpAl0pCxMFl9xONIx,0HO8YggmeVHJvB2p5K7wlo,1,Jalcireno Fontoura de Oliveira,André Renato de Oliveira
03hFWTpAl0pCxMFl9xONIx,2F5lq6TTRsVZf8FYIc3FMt,1,Jalcireno Fontoura de Oliveira,Fabio de Souza Marques
03hFWTpAl0pCxMFl9xONIx,4Ws5uBOCCOs6AUqK9MPSCr,1,Jalcireno Fontoura de Oliveira,Frederico Fagundes Fernandes Camacho
03hFWTpAl0pCxMFl9xONIx,5fkl0dfYAm8EBFeMLmVYkE,1,Jalcireno Fontoura de Oliveira,Ronaldo da Silva Santos
03hFWTpAl0pCxMFl9xONIx,5pn8YM1DXMKozodJce9wNU,1,Jalcireno Fontoura de Oliveira,Ederson Dos Santos
03hFWTpAl0pCxMFl9xONIx,5ywHGH42dX5NQxPEreQPGp,1,Jalcireno Fontoura de Oliveira,Roger Jose Cury
03hFWTpAl0pCxMFl9xONIx,6KkDtakBMhkw3ijaheR5TK,1,Jalcireno Fontoura de Oliveira,Marcelo De Souza Moreira
03jrPcUYp88U7PyoTtvVUv,1S1GGTegJjTj9mAAUwX2a4,1,Reinaldo Lopez,Beatriz César
03jrPcUYp88U7PyoTtvVUv,3yjUmIEZOYU9i9cU9uJGIZ,1,Reinaldo Lopez,Randy Malcom
03jrPcUYp88U7PyoTtvVUv,6l0Y9oBHO8Inn7HyEWzJLA,1,Reinaldo Lopez,Alexander Delgado Hernandez
03jrPcUYp88U7PyoTtvVUv,7zmBZRwUZtsY03iHPKKonF,1,Reinaldo Lopez,Angel Arce
03lJxNYml1ArLjcZLxfIvz,2mbbD0cLZxosXdwG7aVals,1,Paula Mattos,Luiz Henrique
03lPYuQmwUUUtR1dNLjgoc,1mw1aDE1NtpzW6uWM4fPWE,1,Mark Ralph,Andy Smith
03lPYuQmwUUUtR1dNLjgoc,3HMKoWndWsgfOBLC1Pr5TC,1,Mark Ralph,Michael Goldsworthy
03lPYuQmwUUUtR1dNLjgoc,4Oq9BMunUISv5bTORVDrCw,1,Mark Ralph,Olly Alexander
03lPYuQmwUUUtR1dNLjgoc,4yN9JbGxyjRpYAoWmrSMZg,1,Mark Ralph,Emre Turkmen
03nnmm0QYfQLx3uzvsPAfL,2JpQ25GRzegkeKlHakR3WA,1,Leon T Smith,James Scheffer
03nnmm0QYfQLx3uzvsPAfL,3WYmxqjYUV0DmUWrwVBdW6,1,Leon T Smith,Corey Mathis
03nnmm0QYfQLx3uzvsPAfL,4TvirtjEN3RNe8FHYUlgu2,1,Leon T Smith,Diamond Smith
03nnmm0QYfQLx3uzvsPAfL,4rqThNfETv4wlwTFRYvDLU,1,Leon T Smith,Marcus Cooper
03nnmm0QYfQLx3uzvsPAfL,5qFQYMpD3IOEpSmnBP0oDx,1,Leon T Smith,Derrick Baker
03nnmm0QYfQLx3uzvsPAfL,6wzkNbGikFBMnDTKmYvLaQ,1,Leon T Smith,Joseph Smith
03nnmm0QYfQLx3uzvsPAfL,7CrnsfIeb3GZ6RAmLFoNKl,1,Leon T Smith,Spectacular Smith
03r1McL1lmPxAQVbPDmv18,0F71a2UFwMLTqGy6liqaPC,1,Thallyson Lima,Tinho WT
03r1McL1lmPxAQVbPDmv18,0mu86AHdqb0mURdyokGDMX,1,Thallyson Lima,Victor Reis
03r1McL1lmPxAQVbPDmv18,1a3vez0Rw2IAQ2IJgHDiEL,1,Thallyson Lima,Samy Hernandes
03r1McL1lmPxAQVbPDmv18,4fi9S5OiwGupi97B3JILeO,6,Thallyson Lima,Walber Cassio
03r1McL1lmPxAQVbPDmv18,4vVmbxKzMbjD3gUKFbeT8N,2,Thallyson Lima,MATEUS FÉLIX
03r1McL1lmPxAQVbPDmv18,5DsT9CuIXTxs8bRxPOKTjX,1,Thallyson Lima,Rodrigo Summer
03r1McL1lmPxAQVbPDmv18,6CUKjf6tJpyKRHzCf9jR9N,1,Thallyson Lima,Edy & Nathan
03r1McL1lmPxAQVbPDmv18,79UXSp8rwPtcDcSHpFy7xH,1,Thallyson Lima,Rapha Soares
03r1McL1lmPxAQVbPDmv18,7CH26KSEQQ4m1Ey4Sku9wr,1,Thallyson Lima,Nathan
03r1McL1lmPxAQVbPDmv18,7JtxvPTr9Z4XgYbweREvJr,3,Thallyson Lima,Tinho Wt
03r1McL1lmPxAQVbPDmv18,7uICfv8NLNPaGQ46EGkqsb,2,Thallyson Lima,Allefy
03r1McL1lmPxAQVbPDmv18,7x0NEGRjfHhenOn4H1Cpel,1,Thallyson Lima,Edy
03reTlgz2MlHQMSI1IJtrv,0fHpJ1LjWbj9tK1cYomVJy,1,Shin Agnes,Devyn Rush
03reTlgz2MlHQMSI1IJtrv,5Jr7GWpXQsj8Tj60vuQxPN,1,Shin Agnes,Noel Cohen
03reTlgz2MlHQMSI1IJtrv,5UiS7aAohQQYPHgQXAAMsn,1,Shin Agnes,David Amber
03reTlgz2MlHQMSI1IJtrv,70DFixYAFPv4Pf9kgSfR9O,1,Shin Agnes,MARK
03tzgucYfJp4tsMpiQ2HfX,6ewSPmvzQwrmywKvQP0tJQ,1,João da Boa Gente,Jurandir Da Mangueira
03vT2F4JW5qpyIqr7jYiNA,0ItmFFLI5KmFcjlGhT2LbC,1,Jason Desrouleaux,John Morgan
03vT2F4JW5qpyIqr7jYiNA,0j4KkLX4P2OPMJfXcatbQ3,1,Jason Desrouleaux,August Rigo
03vT2F4JW5qpyIqr7jYiNA,0oFntmoNzhfEX3GorBHmo7,3,Jason Desrouleaux,Jonathan Rotem
03vT2F4JW5qpyIqr7jYiNA,1FcZDqnIkMyOi6bZZLCnFL,1,Jason Desrouleaux,Alex Oriet
03vT2F4JW5qpyIqr7jYiNA,1wsgQOJMWtqd2GF0sGSRUm,1,Jason Desrouleaux,Mike Stoller
03vT2F4JW5qpyIqr7jYiNA,1wxUdI0ThICCAMaSl1VS82,1,Jason Desrouleaux,Timothy Thomas
03vT2F4JW5qpyIqr7jYiNA,24Yi3vKBjONBFjhkrgWKsY,1,Jason Desrouleaux,Kyle Buckley
03vT2F4JW5qpyIqr7jYiNA,34N31aUUpPHDJ7PYXfQKOd,1,Jason Desrouleaux,David Phelan
03vT2F4JW5qpyIqr7jYiNA,3ZMlXvIR0RdZ7jU5RboH0u,1,Jason Desrouleaux,Will Lansley
03vT2F4JW5qpyIqr7jYiNA,3chwH899JKbJlBgG2pB7Pf,1,Jason Desrouleaux,Elof Loelv
03vT2F4JW5qpyIqr7jYiNA,3d3596amYQ1CeKIBO8SqLD,1,Jason Desrouleaux,James Harris
