followers,genres,popularity,country,iso_code,person_id,name,person_kind
,,,,,1zQ8xG2g0Pe9BP9gUKcwDi,Anton Brucker,Writers
,,,,,2kQciax7mSCcg8ddL6y6t5,Ludwig Suthaus,Performers
,,,,,4oXyBx7v2hUA7QDZ2ST816,Dagmar Schmedes,Performers
,,,,,6ZYtk51IxWUi0xfPZ1B77j,Gerda Schreyer,Performers
,,,,,0NE4UTTzfVZvkFJtxVV0KX,Hertha Töpper,Performers
,,,,,5qDNyqtQkhIcLdzNggOxny,Johanna Blatter,Performers
,,,,,3eNVULZ7UfP3ShPjCvmeTj,Ruth Siewert,Performers
,,,,,2H1dGTBfjYrqkXN2WxsiZf,Carlo Rizzi,Performers
,,,,,1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,Performers
,,,,,0V1ogjWW3Zo2raqh81ASUd,Alexandre Dumas,Writers
,,,,,72QwmjXL893qLTlFqKOuQH,Bogdan Dr. Roscic,Producers
,,,,,2SP0In2DEUF4IZgnPlatZV,Helene Schneiderman,Performers
,,,,,2R25TnNYWw7zyF2EcSXw4c,Herman Wallen,Performers
,,,,,18pg227FZwlFv578zJdOGC,Paul Gay,Performers
,,,,,5tHg27cdFH0QsKd7Ksn4Dp,Rupert Huber,Performers
,,,,,1qPMbbWs2MLRdhbsBx0ptp,Salvatore Cordella,Performers
,,,,,2NkX7RENaMZoq30yyIPmMp,Diane Pilcher,Performers
,,,,,0yGtdQksm1NSK0NAC2Egla,Dritan Luca,Performers
,,,,,1sEqJeewH2ePNfzLm7uFjk,Wilhelm Schwinghammer,Performers
,,,,,18fgzmCh47Y6SR9Yw5kXfe,Luigi Roni,Performers
,,,,,4XvAPVjh1avHWVQQ6S55YF,Hermine Sterringa,Producers
,,,,,7GhioJQqq3Nfs4hdF8TL7v,Wolfgang Danzmayr,Producers
,,,,,4wzCCkXlwYILRksnqr3noT,Wolfgang Mitlehner,Producers
,,,,,07Mhm295Bi31K1cnwZMpNR,Emil Maas,Performers
,,,,,4JABjWFiSHocSNJPHrfoi1,Heinz Kirchner,Performers
,,,,,14L8XEUeRxIQdiVWJrFLPE,Rainer Zepperitz,Performers
,,,,,774mHr909NkDVeyyXQBQfZ,James Galway,Performers
,,,,,7pya8a6cuzTgJOToEoauB5,Lothar Koch,Performers
,,,,,77uQFwHlLnC0JawaYYhcgJ,Horst Eichler,Performers
,,,,,2eCHSUqYvQ3xzuxpdmTZzR,Gabriella Preissova,Writers
,,,,,0STbqsCbnkOTskeFRuaFig,Michael Haas,Producers
,,,,,4bfFNkvAtuprBECVKueDLH,Jana Jonasova,Performers
,,,,,1dMVN3diJI4rlch1neUmbD,Marie Mrazova,Performers
,,,,,2rUPsIuBInQ0Q8ub1azP3A,Vaclav Zitek,Performers
,,,,,4JVcqCoWwNWtRWI5tglIUf,Eva Randová,Performers
,,,,,0xcsZMgfD1hVGqU7bRSK7b,Jindra Pokorna,Performers
,,,,,6yhgC7PlYwSKWUEAXHhtDS,Věra Soukupová,Performers
,,,,,6LvmoXvzM0lDJnZHmgxiXB,Dalibor Jedlicka,Performers
,,,,,1AHgFbJapklVbF9uKugCRV,Ivana Mixova,Performers
,,,,,7KVOerIRAPVFGf2AWMr8xl,Rudolf Tesnohlidek,Writers
,,,,,4XkyY0ecKzvLbvhDfxgwF0,Miriam Ondraskova,Performers
,,,,,2D0hW34hfbsKGBe2W7jzBj,Peter Saray,Performers
,,,,,6hec9ojtdPZeWPZhWzHAPM,Vladimir Krejcik,Performers
,,,,,1bINjqgieesi0fHMmN1xOw,Eva Zigmundova,Performers
,,,,,7yRoD1nkiJe199FRB0W1ha,Libuse Marova,Performers
,,,,,74kQoNhCeBdDW7NQINUDj8,Eva Hribkova,Performers
,,,,,5M8kFpbm7DMZnMZwwcJGHX,Zuzana Hudecova,Performers
,,,,,63GLQ6nHH2m97A5Wg9teeX,Beno Blachut,Performers
,,,,,2KcO7TNTz2dvVwgu1IHPeq,Jiri Zahradnicek,Performers
,,,,,1JJsiCQzubIAXZNPBuq8lC,Antonin Svorc,Performers
,,,,,1GLWPfTg4KfikpyDwXjTUO,Ivo Zidek,Performers
,,,,,5k2Q0HjrT65AdyIHkevGC5,Jaroslava Janska,Performers
,,,,,5KjXIDsY11kqph8re8wzDj,Zdenek Svehla,Performers
,,,,,7jEBGO2sw8owCHP0zkF9Cn,Jaroslav Soucek,Performers
,,,,,5xl6SqabXyAREogNJIkUdh,Zdenek Sousek,Performers
,,,,,1i9FWJ4nKD5LlyqKJDw1xq,Karel Capek,Writers
,,,,,0dY4RwqGkMnzchFGP1slEI,Anna Czakova,Performers
,,,,,15x7hCmMHNytZbQLldZyyQ,Jiri Joran,Performers
,,,,,6GAqZ87jeuMtcAmfmqKlfj,Blanka Vitkova,Performers
,,,,,1R55awO1rNmS8dyorkRDOV,Jitka Pavlova,Performers
,,,,,7sTqb8r9b6cBcTx8PC6E74,Alexandre Nicolaievit Ostrovsky,Writers
,,,,,4FI52LARO570zyZyzy6c3m,Naděžda Kniplová,Performers
,,,,,0XtFVDyGG0CJcuW9lm9KQC,Heinz Dressel,Performers
,,,,,6gxjrZHzLIMJmx01OHiqO7,Martin T:son Engstroem,Producers
,,,,,3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,Performers
,,,,,6lQvDrDFzc3JCSgHYUUBxm,Fred Gaisberg,Producers
,,,,,7pBoUs9s17lGscYzBSna6G,Ernst Hinreiner,Producers
,,,,,7aGE6AmMaQSOd0cQZo4zZv,Kim Borg,Performers
,,,,,0GaIFbVQg7mDHTw4wDlj03,Oskar Peter,Performers
,,,,,7H1VM6IhHcAqtR6sHlbLVW,Gerhard Steeger,Performers
,,,,,3SpYxNuHdcNXNIR919wYnX,Unknown Cello Player,Performers
,,,,,7LReuqZQAgSitgcqJFIRBu,Fritz Busch,Performers
,,,,,2bEgi5rxyx53N1baWAfCyk,The Danish Radio Male Chorus,Performers
,,,,,21kXm0j3k7ffNc2uf9qhod,Phyllis Spurr,Performers
,,,,,1d5HwhTivR4GtoFGYfM8gg,John Newmark,Performers
,,,,,5iEmpQcHBJkvoIbkCCtS74,Friedrich Rückert,Performers
,,,,,0UEHQr92SJ23HD0QynHhUW,Max Gilbert,Performers
,,,,,3ivDkJLDiiWjXAz44a9RdK,Emanuel von Geibel,Performers
,,,,,5I9lLavYrz63Qqwvy0LafO,Georg Maikl,Performers
,,,,,1vlhedKSqiHeJ1gWqLhM5Z,Friedrich von Schiller,Writers
,,,,,2aswnK7elCFnkPkbWRMREX,Bavarian Symphnony Orchestra,Performers
,,,,,3QFf9QniZrojhI4UtZPQ97,WDR Sinfonieorchester,Performers
,,,,,2sFhp4MHYEIC4nGiL1K4Du,Tonnhalle Orchestra,Performers
,,,,,2cGEeeFghBcn1QeJMOCbIm,Rainer Honeck,Performers
,,,,,06xMtiqRubFpsjMlJTyiWU,David Aronson,Performers
,,,,,4ZfhELUmrY86zwcJHY2q19,Gianandrea Noseda,Performers
,,,,,5Ta8zPLAqAf5kizX6rDXeB,Auguste Barbier,Writers
,,,,,6fv3xE7SIfuFJNDLpV0UcX,Léon de Wailly,Writers
,,,,,0dqWnVEpkP5w0pgAAax4M7,Philippe Gille,Writers
,,,,,27pMPUByy0OBUZ0AwlgXRZ,Salvatore Cammarano,Writers
,,,,,6DLZQC2QqNmJgVnCwMZ1Wn,Sir Walter Scott,Writers
,,,,,3vWK1m6HQ5aRnhK8LM3Bvt,Michel Carré,Writers
,,,,,65JyOFhEHEXDd6Yq7bG4wg,Jaroslav Kvapil,Writers
,,,,,7CLcR1MPEAwSRcyzydP4sS,Virginio Lazzari,Performers
,,,,,0XA5ylfuBVjT7PZRoWTtOz,James Robinson Planché,Writers
,,,,,0TiBTeROauv7H5rAr1PIP7,Salomon Hermann Mosenthal,Writers
,,,,,4W5PQ65CAhpEG4fLJE4sV4,Eduard Devrient,Writers
,,,,,1jsEtCJBlpg64ilWwNXtqB,Heinrich Marschner,Writers
,,,,,780CxfpU9ZqWD4ariZY6is,Karl Theodor Körner,Writers
,,,,,47XbXbNzwqcWStfsjzFlKb,Olga Borodina,Performers
,,,,,3B9hn2vf8efx0iSOKhDBbr,Pierre-Ange Vieillard,Writers
,,,,,5LitxxThqiHS2F0lQncuHL,Giorgio Federico Ghedini,Writers
,,,,,5N1GUHhFMRFFgMTjSOJDb9,Arthur Rubinstein,Performers
,,,,,7K4Q3aOwU999JLn6iLQTGb,Esther Rethy,Performers
,,,,,4hHVFqchLoxitqyIRURHS9,Angelica Cravcenko,Performers
,,,,,5oNv1sc7MCJalY3Vp99gec,Philharmonic Orchestra of Stockholm,Performers
,,,,,6i1QkOwOGe4yHre1Kk0GJm,Julius Patzack,Performers
,,,,,1pwe5rMGIpVzVVxzvsz01D,Women Chorus of Singverein der Gesellschaft der Musikfreunde,Performers
,,,,,6YlRwNGGpYX2r3RWavE9Sc,Alexander Oehlberger,Performers
,,,,,5nbcHBvc8Qss1Jj9WO1O45,Andreas Wieser,Performers
,,,,,1qLcUvRj0iHoIXGzQIq8bm,Fritz Faltl,Performers
,,,,,6rvgVi5lr01ym3OpaDU0Vx,Herbert Mayr,Performers
,,,,,0M8ZAP1TOMle06WPZlLxTE,Peter Schmidl,Performers
,,,,,42KpuKbige9lOv4Jt1z61U,Ronald Janezic,Performers
,,,,,3sxrFPFcDtGJEvdKH356P3,Thomas Joebstl,Performers
,,,,,2WiMV6tF3H8eqHTVMFOEzd,Wolfgang Koblitz,Performers
,,,,,1OfyloZ3VMqVkfKQcWvsFp,Wolfgang Vladar,Performers
,,,,,13F9LNBUeRx3FYLr96Bge1,Bernard Haitink,Performers
,,,,,7BAGV5K1cjwHpc3xSYavao,Costa Pilavachi,Producers
,,,,,0KIQRgcEPLrDfpuVRV1LPb,Küchl Quartet,Performers
,,,,,1rQQ5f3JwZzlPCVquuQIBL,Antonio Ghislanzoni,Writers
,,,,,2luNfCKKPCVvc8CM0rBGvg,Auguste Mariette,Writers
,,,,,7gxxE0IbP9hFZeJVwdWCSc,Piero de Palma,Performers
,,,,,7bOLnWDGLCzd7hslqtxiEZ,Cornell MacNeil,Performers
,,,,,7FvpE4mgOD1Ua3FvVjm2Eh,Anton Holzapfel,Performers
,,,,,014COdkGXH0lMpuV72Kq7V,Paul Schoeffler,Performers
,,,,,1Lq2OVm5zTJ4hDGWn2T0D0,Bernarda Fink,Performers
,,,,,5fF0IYnGppi99zXfyYUoXq,Luba Orgonasova,Performers
,,,,,4bZUse7xFgckAmIBvBL0io,John Fisher,Producers
,,,,,0sZ5MC9Hqm98h1MbZgbrWX,Eike Wilm Schulte,Performers
,,,,,1Ife6JPqgSpQdmr4XoE9Za,Julian Podger,Performers
,,,,,6xa2f7SH1mXjwiKVY2HoD7,Helge Roswaenge,Performers
,,,,,2z1wcGqNrUTcJu51UrVK2t,Júlia Osváth,Performers
,,,,,48O6QYRut3pU9xkCytYJHU,Albert Feuhl,Performers
,,,,,3e9EwoAG2BwxfRlrQGlv0T,Georg Friedrich Treitschke,Writers
,,,,,7bVrlNvRXapZDB11wabps7,Jean-Nicolas Bouilly,Writers
,,,,,7C513NpRJ390hApiyoyDxs,Joseph Sonnleithner,Writers
,,,,,0l9xgMhRAF7KWcsLiyK50e,Stephan von Breuning,Writers
,,,,,5Jfn19pLGgN9YjGryFJeH4,Hans Braun,Performers
,,,,,1Ya7p7tExWK9HOuZdXOaGr,Rainer Hoepfner,Producers
,,,,,2kVH7gXBxrIIcyOWZWcC4H,Volker Martin,Producers
,,,,,0Ziesak2LL4GfF5MZypqN9,Kathleen Patzak,Writers
,,,,,2bM3j1JQWBkmzuoZKu4zj2,Anton Bruckner,Performers
,,,,,26WTr2Leo7EhTCwkCrqRNr,David Harvey,Producers
,,,,,5aQQAEZlvWQd8agzeFA1xV,Christoph Kuffner,Writers
,,,,,1qlqkvhf3q4xdQbumhPHXn,Andreas Esders,Performers
,,,,,1S1enTRQw1G8GeRfBnoo8N,Elisabeth Mach,Performers
,,,,,1boVtNix7hYFdBHSL0uHlO,Gabriele Lechner,Performers
,,,,,3rQ61wdxAUkPzhzd0mHh9Z,Gretchen Eder,Performers
,,,,,28qxOLlKdEQDNvkIexVrqj,Jorge Pita,Performers
,,,,,65KRLqFcNPyXgHiaCk16RW,Kläring Quartett,Performers
,,,,,0ojYpPkGVk8vg3pVrOT0xl,Theodor Berger,Writers
,,,,,02sU6bnuc2DUZoZp52wBol,Bremen Philharmonic Orchestra,Performers
,,,,,4qw4oENvWmDaLI1512IKuE,Ferdinand Helman,Performers
,,,,,7inCoBP6QiUrYq0nigDbP0,Erich Kunz/Irmgard Seefried/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,2i81YkHfkZg62IbmbgWoX0,Marjan Russ/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0VmT0eeL2ZDwffVpd0pjaX,Sena Jurinac/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0cOUQm4v0s6ZaNCeTnj28b,Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0QQlpqYOdmd57SEnQUKmvJ,Erich Kunz/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,5hiWs6eWAiIZFINQsHOHaF,George London/Elisabeth Schwarzkopf/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,06T6F8PrvO00XSnWzBmSoY,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,5w5rsKscQNZUr3KGwXRbCS,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Wilhelm Felden/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0TbORAMUhG7vjf79od0GCS,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Marjan Russ/Elisabeth Höngen/Erich Majkut/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,50sV1BdwBKICeirQ2QTKQf,George London/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,57xMbYnxz5w3sRAheIeAJ6,Erich Kunz/Irmgard Seefried/George London/Marjan Russ/Elisabeth Höngen/Erich Majkut/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,4uxFQnhsW2wPsAKoUZ6h8b,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Anny Felbermayer/Hilde Czeska/Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0Lskld2GawwR8F5uXb8njE,Rosl Schwaiger/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,52WmFyGLjvAT7I19bseOoy,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Sena Jurinac/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,5heE6tYcg41g8VTt56uRcM,Erich Kunz/Irmgard Seefried/George London/Wiener Philharmoniker/Herbert von Karajan,Performers
,,,,,0HX1JbOvX5YyPx5NbmQWqb,Erich Kunz/Irmgard Seefried/George London/Elisabeth Schwarzkopf/Sena Jurinac/Marjan Russ/Elisabeth Höngen/Erich Majkut/Rosl Schwaiger/Wilhelm Felden/Anny Felbermayer/Hilde Czeska/Chor der Wiener Staatsoper/Wiener Philharmoniker/Herbert von,Performers
,,,,,0UzpyKbKknC3nl7gMlcjji,August Seider,Performers
,,,,,3YzJsCcwu0P9JW5YSS2PRp,Else Schürhoff,Performers
,,,,,5y2AbNkSWnvncEWrI7wbFr,Fritz Krenn,Performers
,,,,,1PjLREtGaDSM5d2iGDDawf,Viktor Madin,Performers
,,,,,0eAvMaiLOX9RZkvdBdJ3uS,Josef Witt,Performers
,,,,,78VpGNLUduHY1r1RuvOMOl,Wierer Philharmoniker,Performers
,,,,,1QhKBUM9HUA8Yt2OeiqNSI,Michael Haas,Producers
,,,,,6SazGnQSOjGiLQwEw5rKLC,Stafford Dean,Performers
,,,,,2giNcp1in4FnEPcgn9atRK,Carlo Cossutta,Performers
,,,,,1efWjOuWWOJNgDzmBoC01L,Jane Berbié,Performers
,,,,,2tWcIkgCwBsPC2lObctnJq,Hans Helm,Performers
,,,,,6c6RJ44D1S9FQXTz1cAbEs,Erich Kuchar,Performers
,,,,,6KIzUpoAF4jTADSw5ABg7I,Renate Holm,Performers
,,,,,2MiFwCPWThVtZKCO8s28aY,Sylvia Lukan,Performers
,,,,,2UUOdTBEfu65gN2klT1HhV,Siegfried Rudolf Frese,Performers
,,,,,2mSOsYoHVh2uI6LHgQL67n,Friedrich Sperlbauer,Performers
,,,,,1U7HNdKH6ysWCejfkD7xiP,Susan Graham,Performers
,,,,,7zjocN45MChi3vMjAiwr9v,Johannes Chum,Performers
,,,,,6JpoxOpUTgG75kGMXHSA0T,Christian Feldgen,Producers
,,,,,71B8aVLQbLzUC8hvtk2Agc,MICHAEL ROT,Writers
,,,,,1QzQvfhVsCBcim0YOM31t0,Bruno Seidler - Winkler,Performers
,,,,,0jeb3MEmvwDcz9W4PZLnhV,Berlin State Opera Orchestra and Chorus,Performers
,,,,,2LwO0UPiBg9RQUZ5Vob5S6,Franz Alfred Schmidt,Performers
,,,,,0mQIy8QeYzZRrCkPIL01Jb,Margherita Perras,Performers
,,,,,4LO0Mqk0j97jhDrkKyRvN1,Brigitte Stockmann,Producers
,,,,,6vY6dl9adhzX9Pi0zqTvbU,August Friedrich Ferdinand von Kotzebue,Writers
,,,,,4ZwEriVPZV8tGUBJqGG0Cs,Singverein des Gesellschaft der Musikfreunde in Wien,Performers
,,,,,0myJCd2ExRJwLqAeNAsofJ,Herbert von Karajan. Singverein des Gesellschaft der Musikfreunde in Wien,Performers
,,,,,1sbD1e1cAKfojcfs7ih2Nc,Elisabeth Hungen,Performers
,,,,,3M2Mn690L4j7MUpKnXVTBk,Lawrance Collingwood,Producers
,,,,,4tMW5DywyDgoq7wGsnQI0L,David Singer,Performers
,,,,,56I7PKHpp7GXwX0EQhalrB,Stephen Taylor,Performers
,,,,,5AvR7JW1BHObftKZPg4MbR,Steven Dibner,Performers
,,,,,2rVo1rwuD8uem99HDJzOsT,William Purvis,Performers
,,,,,6jyupY5xw77vqooBgv6OAm,Jürgen Bulgrin,Producers
,,,,,0ZsxrLctgp0dQHWbaMtSXc,Steven Paul,Producers
,,,,,4IBl8k6ZsBagsI5zRjyXH7,Emerson String Quartet,Performers
,,,,,0NXZfZ4sVaRaJqVCiqT6Vi,Elizabeth Ostrow,Producers
,,,,,1N6hAy84Nd6KdUhr4BjXWS,Anton Karas,Performers
,,,,,2Soz5eyroai0JKrS33Muxt,Martin Haselböck,Performers
,,,,,4M304ByG2Q4iWkQ7sFMm5l,Lella Cuberli,Performers
,,,,,7MDqwxwaYm7CPPViiPKQ7V,Hans Schrems,Performers
,,,,,2gMTYdIaaJThlSKudrJlI7,Kieth Engen,Performers
,,,,,0OMiaStMiMP5VPXoRO2mUx,Regensburger Domspatzen,Performers
,,,,,2kZI0AZxuL2O55Mg11zfor,Dr. Wilfried Daenicke,Producers
,,,,,5GvNmaT3HuZEZQyWqzTCgP,Rudolf Barshai,Writers
,,,,,6c5WHLRKlc2EGkgNp1yqKo,Lauritz Melchior,Performers
,,,,,7bGmWGw3t8LqJzhvG4omJm,Esther Réthy,Performers
,,,,,0U94USaO85YVlJGA5pQZrE,Aulikki Rautawaara,Performers
,,,,,2wCQBRE4PYw1WFSLSkPW3R,Coro del Teatro Metropolitan,Performers
,,,,,05e89UThQsdmxkVw4BgpWJ,Louise Helletsgrüber,Performers
,,,,,4Y5UmSBuTsUFcRHCcNbtTQ,Hilde Somer,Performers
,,,,,0379WlLEh4Jrav8OhrMrMm,Ernst Marzendorfer,Performers
,,,,,55oVi0ZbFr3ja9O7M9ANan,Rosl Hujer,Writers
,,,,,6nQCz4Ct4SLKa9r2FkLMi6,Lars-Michael Stransky,Performers
,,,,,3mRERvxAET9zPx7kL90Srv,Anne Schwanewilms,Performers
,,,,,17sEj5iciaPrT8FoyKBWVg,Annette Jahns,Performers
,,,,,0R99u2wmELjOzYJBToqb6P,Elisabeth Wilke,Performers
,,,,,1C7FEe9Rw5ndOacWcgQkES,Gabriele Sima,Performers
,,,,,3jseMFdFGy1w6xPV3K4Zj2,Helga Termer,Performers
,,,,,4tfhX8zP1uECVVRN1pQEH6,Katerina Beranova,Performers
,,,,,37YfrOYL3c4sYAo476dRWB,Alessandra Marc,Performers
,,,,,6LgfX8guD4GnLU7wyfMn0X,Deborah Voigt,Performers
,,,,,1vnikZbsrrZXEFQJuFkoNV,Christiane Hossfeld,Performers
,,,,,2ph4c21Z6CDjIPHDJZVpkE,Karin Wieser,Performers
,,,,,1eAtTmI1CWcg9yrXMhTbM7,Michael Howard,Performers
,,,,,59HkoN6Hax4Vxwvk3KMpSy,Goran Simic,Performers
,,,,,29wjI0nmmdSH9qy9MYciZw,Siegfried Jerusalem,Performers
,,,,,5FRqFzmeoc0L2u7wWEaagD,Eduard Strauss,Performers
,,,,,4NICjzvPe6PukJMHoRtuqV,Vinzenz Chiavacci,Writers
,,,,,3bYCtwARuXzI7c7eplC8P2,Boris Blacher,Writers
,,,,,1pmX1YuIzyJrZRYZaBAltf,Robert Scheiwein,Performers
,,,,,3I7xl3kyFq7mUPwYxsHA02,Orchestre Révolutionnaire et Romantique,Performers
,,,,,1iCTN0Bb1kIz7dPf4OXUbR,Johann Friedrich Rochlitz,Writers
,,,,,5qTuhXRgqh1S6ZPmWNpxSb,Christoph Bantzer,Performers
,,,,,6RUJVPEzWRkKI92QYXbU1S,Christiane Oelze,Performers
,,,,,4pFLiViBBpbh5vDZ4BGcpI,Franz Hawlata,Performers
,,,,,1NRnnOzSJbPvfFTn1sBMpZ,Hillevi Martinpelto,Performers
,,,,,0xTHMoXM5wpOUwNU2Kp88H,Matthew Best,Performers
,,,,,7vxjJUI5DrsVhfc4i2w2Qg,Colin Campbell,Performers
,,,,,1ahEZ8WU3sZFJXWkElTMtR,Robert Burt,Performers
,,,,,2oJDoQMHYydbUSnrwpkBy7,Kim Begley,Performers
,,,,,2hBNSDSJ6L0oKK2cUU5Wob,Michael Horwath,Producers
,,,,,6WZlfAgMSCZf82BsdqFA9f,Adolf Dallapozza,Performers
,,,,,2mmzm426DoY1mNHnMlIzpj,Èmile Deschamps,Writers
,,,,,3yrLEI0BYK1wxdtJinDRT6,Thomas Moser,Performers
,,,,,5z1DT2Qv5crikZIIJt5uO9,Alexander von Zemlinsky,Writers
,,,,,565FDEQwV7HbOEWu5oVUUV,Wolf-Dieter Karwatky,Producers
,,,,,6Von2z7SgmoEhwwd73iqM4,Raul Gimenez,Performers
,,,,,0pTJevNqckHTUrd5ztRP4G,Roberto Scandiuzzi,Performers
,,,,,3zLWEngWeXSzXzvZxQJP0O,Gary Graffman,Performers
,,,,,1bSF3Piyvs9FTs7Q9qb1o0,Helmut Muehle,Producers
,,,,,2Qn0Iiv88gzWwBnANlVtzX,Hartmut Tscharke,Producers
,,,,,7y3p0lS9e0oGcJUOHlF1wk,Emmanuel Chabrier,Performers
,,,,,0MLjKqbosOgaZXPrtchqPh,Emile De Najac,Writers
,,,,,4p6BI5omIlBiFPfRhnUbXN,Paul Burani,Writers
,,,,,3xcUZvQL0MYABskEyZYflc,Stefan Mikorey,Producers
,,,,,0sJXV2Kf2o13Uh3wvakxQD,Franz Bartolomey,Performers
,,,,,5lHzuICCyLmRl9zRLOGcrd,Heinrich Koll,Performers
,,,,,7vagh2SkKbtOK6FglU2vqA,Rainer Küchl,Performers
,,,,,3QEcLY4pIKIFtTUZqp9MFb,Elaine Martone,Producers
,,,,,68T2wmcauXLV2V1OVnGoqf,Wiener Singakademie Chor,Performers
,,,,,6nvLKPfht4n7acgEk3OiC8,Marga Hoeffgen,Performers
,,,,,647GMOtYQyp2ET9NRVvFfS,Kammerchor der Salzburger Festspiele,Performers
,,,,,736hsb8NYHbXZnTLaLFtBD,Roberto Benaglio,Performers
,,,,,0sS2ELoi2PGw8F4xYnPMlg,Antonio García Gutiérrez,Writers
,,,,,7rkfHL53bEdEMRUFouyZkX,Laurence Dutoit,Performers
,,,,,05Ul7kISvOfWTBHTJpBQdX,Ettore Bastianini,Performers
,,,,,6HAAe1mGrjKyUI1eG1DQy7,Franco Corelli,Performers
,,,,,0Kc58vxXkg1M36Zqjao7VD,Rudolf Zimmer,Performers
,,,,,3tx67TP1kov14YtKaEO6x7,Camille Du Locle,Writers
,,,,,7uHnTkgKwfIEnMd2MwrAaP,Francois Joseph Méry,Writers
,,,,,5YEs06rsANxZd7bUKdr6I6,Eugenio Fernandi,Performers
,,,,,0Q3lZOHNXZF2PXcJuxsmAx,Frauenstimmen des Chores der Wiener Staatsoper,Performers
,,,,,77tHJr1Sd29iUtCEuTs0Uk,Norman Foster,Performers
,,,,,0SF3k7c5aSCSh2qPJl0Wee,Carlo Schmidt,Performers
,,,,,2V4qM5zoncdM79ruFu9nN4,Marco Stefanoni,Performers
,,,,,2JvVa1tFa5RjpbD9tsioJg,Hermann von Gilm,Writers
,,,,,1g0hyaK4Tno16cFX3w6kTY,Heinz Reinicke,Producers
,,,,,1wqPEkFETv69uRwE5TEkDU,Günter Hermanns,Producers
,,,,,44I8beF9aAODtLP7mH7ImA,Ulf Schirmer,Performers
,,,,,5fSQun4MYJbAUbhNR9qBzg,Victor von Halem,Performers
,,,,,0mYSzPBcGFno7d2iCzUQg7,Håkan Hagegård,Performers
,,,,,46jtIbj72oWxiUY2CQvSJd,Paul Harris,Performers
,,,,,17G4HAtzXokLagrZVdFKTx,Anna Rita Taliento,Performers
,,,,,4meKi0pGtQiLaBPy4fUQfl,Roberto Sacca,Performers
,,,,,47cDA6uhV4d93m59dIINMW,Erich Wessner,Performers
,,,,,0uUrfxg5Cy1T0PY35o7S6C,Gerhard Panzenbock,Performers
,,,,,06eTDWbYNoe5qLe4OEj5J3,Johann Reinprecht,Performers
,,,,,3KvAx6XEkbBWha4GGoCyHU,Jörg Schneider,Performers
,,,,,0zN1f7zMGArKKhwddK9NJp,Wolfgang Holzherr,Performers
,,,,,2ONN6rRjMEfeqwECjRMnmB,Jens Peter Jacobsen,Writers
,,,,,7ur4zsep3rYhWy5ZAeu1MX,Sharon Sweet,Performers
,,,,,3VqRvmqol6junQB7O4qROM,Marjana Lipovsek,Performers
,,,,,59xZJN5HtbMXkGJvG5kwWZ,Hartmut Welker,Performers
,,,,,6xtmmh2facW5huDKZDiV6b,Jan Rozehnal,Performers
,,,,,3CI2SyAgZw3qpQRKwntnvA,Slovak Philharmonic Choir,Performers
,,,,,5ZR9IJpc2j5Z8i9c8wb1Bu,Barbara Sukowa,Performers
,,,,,2KijWsy9IabBw2joLYQ8kn,Ferdinand Leitner,Performers
,,,,,3AGNo2GdrFxbSrkVItaz5O,Carl Hauptmann,Writers
,,,,,75ZWd6Xtsrlac2Oa40f3U5,Nikolaus Lenau,Writers
,,,,,2ahCmNW2BK2W234Wtubfhl,Theodor Storm,Writers
,,,,,3Hi358y9qFZBsYQUS5rASJ,Rainer Maria Rilke,Writers
,,,,,0dPDq2qKL6kFmz2rWAVfDF,Johannes Schlaf,Writers
,,,,,6HEPURg22dG7E1ZfZ6Zabg,Otto Erich Hartleben,Writers
,,,,,6kjKGbiBKVqWjpxWaz5yH6,Paul Hohenberg,Writers
,,,,,2jztEkOQq9gXRmolPdeKBD,Werner Roth,Producers
,,,,,75ulq2Bff9UcSYnIPvXPk0,Andrew Wedman,Producers
,,,,,5GTjUxbs8fuAu28lcXL6GO,Frode Olsen,Performers
,,,,,7DPD9T0EnZYhVgUnPYjCr9,Randi Stene,Performers
,,,,,6MvmFe0McDpHT32o8ISfWY,Georg Paucker,Performers
,,,,,6ur1XacZmqE8MjO9OGyhYI,Andreas Kohn,Performers
